n_sites,deployment_days_per_site,replicate,method,split,covs_rmse,psi_rmse,z_acc,time
1000,365,8,NumPyro,train,0.015430807176779669,0.34335434,0.835,12.764451081864536
1000,365,8,NumPyro,test,0.015430807176779669,0.34293124,0.84999996,12.764451081864536
1000,365,9,spOcc,train,0.05590097773421989,0.3923159321281973,0.7775,14.262082119937986
1000,365,9,spOcc,test,0.05590097773421989,0.4002184478294928,0.77,14.262082119937986
1000,365,9,Unmarked,train,0.09254443145214741,0.39258564156425835,0.77625,1.3854822679422796
1000,365,9,Unmarked,test,0.09254443145214741,0.39968381620348653,0.78,1.3854822679422796
1000,365,9,NumPyro,train,0.056454220168326665,0.3923128,0.7775,12.093658121768385
1000,365,9,NumPyro,test,0.056454220168326665,0.40030795,0.77,12.093658121768385
10000,28,0,spOcc,train,0.03879904674876273,0.474631005831975,0.634,20.455723356921226
10000,28,0,spOcc,test,0.03879904674876273,0.47925721048584635,0.629,20.455723356921226
10000,28,0,Unmarked,train,0.03953405820608549,0.4746311317987012,0.633875,1.5715105570852757
10000,28,0,Unmarked,test,0.03953405820608549,0.4792841192947203,0.629,1.5715105570852757
10000,28,0,NumPyro,train,0.038119259385294355,0.47463167,0.63375,15.30798677681014
10000,28,0,NumPyro,test,0.038119259385294355,0.47925708,0.63000005,15.30798677681014
10000,28,1,spOcc,train,0.09026474956646868,0.4553698427692559,0.671,20.782586596440524
10000,28,1,spOcc,test,0.09026474956646868,0.4609938833485555,0.6515,20.782586596440524
10000,28,1,Unmarked,train,0.08597472946861336,0.45533475162762493,0.670875,1.4185488321818411
10000,28,1,Unmarked,test,0.08597472946861336,0.46093957364037297,0.652,1.4185488321818411
10000,28,1,NumPyro,train,0.08531320022744007,0.45532227,0.670875,13.533834367990494
10000,28,1,NumPyro,test,0.08531320022744007,0.46092758,0.652,13.533834367990494
10000,28,2,spOcc,train,0.0480317237349516,0.4723712671041895,0.633125,20.380628324113786
10000,28,2,spOcc,test,0.0480317237349516,0.47657870300280764,0.623,20.380628324113786
10000,28,2,Unmarked,train,0.06973592624111431,0.4724788172793935,0.634125,1.2207653089426458
10000,28,2,Unmarked,test,0.06973592624111431,0.4768696086903587,0.6245,1.2207653089426458
10000,28,2,NumPyro,train,0.04631424314688527,0.47236815,0.633,12.5419518398121
10000,28,2,NumPyro,test,0.04631424314688527,0.4765683,0.62350005,12.5419518398121
10000,28,3,spOcc,train,0.13272888619273618,0.3242220835559419,0.8485,22.645982355810702
10000,28,3,spOcc,test,0.13272888619273618,0.32352677953851255,0.8465,22.645982355810702
10000,28,3,Unmarked,train,0.11274167780545635,0.3242013653760682,0.848625,1.454821564257145
10000,28,3,Unmarked,test,0.11274167780545635,0.32350914576165396,0.8465,1.454821564257145
10000,28,3,NumPyro,train,0.13354375533170404,0.32422692,0.8485,14.332295117899776
10000,28,3,NumPyro,test,0.13354375533170404,0.32353762,0.84650004,14.332295117899776
10000,28,4,spOcc,train,0.044847455413131426,0.40272531076370666,0.7635,16.85160914529115
10000,28,4,spOcc,test,0.044847455413131426,0.41086243024290225,0.759,16.85160914529115
10000,28,4,Unmarked,train,0.04432259020843344,0.4027230809259649,0.763875,1.4582149689085782
10000,28,4,Unmarked,test,0.04432259020843344,0.4108734681358688,0.759,1.4582149689085782
10000,28,4,NumPyro,train,0.04603832275888475,0.4027291,0.76375,11.902001350186765
10000,28,4,NumPyro,test,0.04603832275888475,0.4108567,0.75900006,11.902001350186765
10000,28,5,spOcc,train,0.024686036048500903,0.41073824397040887,0.749125,15.792641080915928
10000,28,5,spOcc,test,0.024686036048500903,0.40595661788655324,0.764,15.792641080915928
10000,28,5,Unmarked,train,0.023570251831449094,0.4107376721358907,0.749,1.4312991430051625
10000,28,5,Unmarked,test,0.023570251831449094,0.40597243110780334,0.764,1.4312991430051625
10000,28,5,NumPyro,train,0.023694282776011915,0.4107383,0.74912506,11.53979882504791
10000,28,5,NumPyro,test,0.023694282776011915,0.40596753,0.76400006,11.53979882504791
10000,28,6,spOcc,train,0.09209964359544405,0.3310937090024976,0.84525,21.018712615128607
10000,28,6,spOcc,test,0.09209964359544405,0.3295856887141414,0.853,21.018712615128607
10000,28,6,Unmarked,train,0.07617612715054611,0.33110279195536496,0.845375,1.4974790890701115
10000,28,6,Unmarked,test,0.07617612715054611,0.3295688415541929,0.853,1.4974790890701115
10000,28,6,NumPyro,train,0.08229298297146667,0.3310945,0.84550005,11.890745211858302
10000,28,6,NumPyro,test,0.08229298297146667,0.32956788,0.85300004,11.890745211858302
10000,28,7,spOcc,train,0.017989303934479353,0.4907985673162064,0.577,19.672460881061852
10000,28,7,spOcc,test,0.017989303934479353,0.49388989027763835,0.564,19.672460881061852
10000,28,7,Unmarked,train,0.022244428530075244,0.4907900349319309,0.578875,1.4394450727850199
10000,28,7,Unmarked,test,0.022244428530075244,0.4937820075582179,0.564,1.4394450727850199
10000,28,7,NumPyro,train,0.017472897155994562,0.49079797,0.577125,11.5558240567334
10000,28,7,NumPyro,test,0.017472897155994562,0.4938967,0.56350005,11.5558240567334
10000,28,8,spOcc,train,0.03707810011424662,0.37003298718646593,0.797,21.16004295833409
10000,28,8,spOcc,test,0.03707810011424662,0.3493442428438866,0.831,21.16004295833409
10000,28,8,Unmarked,train,0.06453962548472882,0.3700998350982711,0.797125,1.4266595379449427
10000,28,8,Unmarked,test,0.06453962548472882,0.34966006690214996,0.826,1.4266595379449427
10000,28,8,NumPyro,train,0.03689978861603608,0.37003538,0.79725003,12.309428894892335
10000,28,8,NumPyro,test,0.03689978861603608,0.3493339,0.83100003,12.309428894892335
10000,28,9,spOcc,train,0.06416472308103441,0.3996459967498294,0.766,16.269204081967473
10000,28,9,spOcc,test,0.06416472308103441,0.4026600642611373,0.7575,16.269204081967473
10000,28,9,Unmarked,train,0.06369812485394057,0.3996572237200456,0.765375,1.5659699360840023
10000,28,9,Unmarked,test,0.06369812485394057,0.40268498997431845,0.758,1.5659699360840023
10000,28,9,NumPyro,train,0.06364475650391416,0.39964584,0.766125,11.769174071028829
10000,28,9,NumPyro,test,0.06364475650391416,0.40264612,0.757,11.769174071028829
10000,56,0,spOcc,train,0.03250456002613125,0.47462750428925043,0.63375,31.32899594772607
10000,56,0,spOcc,test,0.03250456002613125,0.4792371788982568,0.63,31.32899594772607
10000,56,0,Unmarked,train,0.11184972215206014,0.47684770116828706,0.626375,2.597366041969508
10000,56,0,Unmarked,test,0.11184972215206014,0.4799653478070857,0.623,2.597366041969508
10000,56,0,NumPyro,train,0.03203565248581817,0.47462812,0.634,15.303740470204502
10000,56,0,NumPyro,test,0.03203565248581817,0.47923195,0.63000005,15.303740470204502
10000,56,1,spOcc,train,0.04196090882998514,0.4551306133289246,0.668875,34.066964506637305
10000,56,1,spOcc,test,0.04196090882998514,0.46047074620560957,0.65,34.066964506637305
10000,56,1,Unmarked,train,0.04249736737231663,0.45513029942683186,0.669125,2.4414500310085714
10000,56,1,Unmarked,test,0.04249736737231663,0.4604726025620971,0.65,2.4414500310085714
10000,56,1,NumPyro,train,0.040846558646337475,0.45513064,0.669,13.46591920685023
10000,56,1,NumPyro,test,0.040846558646337475,0.4604602,0.6495,13.46591920685023
10000,56,2,spOcc,train,0.05792380416651599,0.47238018128671383,0.633875,34.27766906702891
10000,56,2,spOcc,test,0.05792380416651599,0.4767576455066246,0.6265,34.27766906702891
10000,56,2,Unmarked,train,0.04808676367964163,0.47231447182338954,0.633375,2.4920023349113762
10000,56,2,Unmarked,test,0.04808676367964163,0.47660265489209536,0.6265,2.4920023349113762
10000,56,2,NumPyro,train,0.056605652391187665,0.47237483,0.63375,14.36969734216109
10000,56,2,NumPyro,test,0.056605652391187665,0.4767528,0.6265,14.36969734216109
10000,56,3,spOcc,train,0.047251267150660685,0.3241985474648449,0.848625,38.82600329024717
10000,56,3,spOcc,test,0.047251267150660685,0.32347186903302055,0.847,38.82600329024717
10000,56,3,Unmarked,train,0.40738222743879005,0.3266927757521664,0.847375,2.6389845651574433
10000,56,3,Unmarked,test,0.40738222743879005,0.3254198584215704,0.849,2.6389845651574433
10000,56,3,NumPyro,train,0.05498652084858567,0.32419208,0.84825003,14.471817787270993
10000,56,3,NumPyro,test,0.05498652084858567,0.32345757,0.84700006,14.471817787270993
10000,56,4,spOcc,train,0.04673124489093949,0.4027214117075345,0.763625,27.351781477686018
10000,56,4,spOcc,test,0.04673124489093949,0.41087174387535796,0.759,27.351781477686018
10000,56,4,Unmarked,train,0.059870858707536806,0.4027746648393992,0.762875,1.8411681582219899
10000,56,4,Unmarked,test,0.059870858707536806,0.41083658914508014,0.7595,1.8411681582219899
10000,56,4,NumPyro,train,0.047220449372654634,0.40272096,0.763625,13.403148325625807
10000,56,4,NumPyro,test,0.047220449372654634,0.4108709,0.75900006,13.403148325625807
10000,56,5,spOcc,train,0.03135052833062121,0.41073604635829863,0.749125,25.988173671998084
10000,56,5,spOcc,test,0.03135052833062121,0.4059842015857764,0.7635,25.988173671998084
10000,56,5,Unmarked,train,0.03194267513404369,0.41073679783009354,0.749375,2.4195272559300065
10000,56,5,Unmarked,test,0.03194267513404369,0.4059630283870039,0.7635,2.4195272559300065
10000,56,5,NumPyro,train,0.03207424437428959,0.41073635,0.74912506,14.426404415164143
10000,56,5,NumPyro,test,0.03207424437428959,0.4059731,0.76350003,14.426404415164143
10000,56,6,spOcc,train,0.10012734495133466,0.3310449179321283,0.845375,35.476888267323375
10000,56,6,spOcc,test,0.10012734495133466,0.3294539245033215,0.8525,35.476888267323375
10000,56,6,Unmarked,train,0.09542949970468942,0.33104241655394395,0.8455,2.623181010596454
10000,56,6,Unmarked,test,0.09542949970468942,0.3294523580293949,0.8525,2.623181010596454
10000,56,6,NumPyro,train,0.10222955723625157,0.33104366,0.84562504,14.260462818201631
10000,56,6,NumPyro,test,0.10222955723625157,0.32944706,0.8525,14.260462818201631
10000,56,7,spOcc,train,0.017175278187876925,0.4907804329534824,0.580125,31.519631250295788
10000,56,7,spOcc,test,0.017175278187876925,0.4938751485599568,0.5665,31.519631250295788
10000,56,7,Unmarked,train,0.04702284222670467,0.49095735753340963,0.57825,2.427770991344005
10000,56,7,Unmarked,test,0.04702284222670467,0.4941056591849417,0.5675,2.427770991344005
10000,56,7,NumPyro,train,0.017464049614276007,0.49078074,0.58000004,13.753973520826548
10000,56,7,NumPyro,test,0.017464049614276007,0.49388215,0.56700003,13.753973520826548
10000,56,8,spOcc,train,0.05071693168190564,0.4459397137368721,0.717375,41.03609374770895
10000,56,8,spOcc,test,0.05071693168190564,0.45533703953695215,0.703,41.03609374770895
10000,56,8,Unmarked,train,0.05132981210176176,0.44594072720787,0.7175,2.5221351198852062
10000,56,8,Unmarked,test,0.05132981210176176,0.4553126340506718,0.703,2.5221351198852062
10000,56,8,NumPyro,train,0.0508793646402705,0.44593978,0.71750003,14.648671607021242
10000,56,8,NumPyro,test,0.0508793646402705,0.45532483,0.703,14.648671607021242
10000,56,9,spOcc,train,0.054893612789764464,0.3996416666839075,0.766125,26.218723765108734
10000,56,9,spOcc,test,0.054893612789764464,0.40268566746168516,0.7585,26.218723765108734
10000,56,9,Unmarked,train,0.0528642589977428,0.3996394672275145,0.76625,2.3879153612069786
10000,56,9,Unmarked,test,0.0528642589977428,0.40266407392486514,0.758,2.3879153612069786
10000,56,9,NumPyro,train,0.05492819380799163,0.3996401,0.76625,13.281038725748658
10000,56,9,NumPyro,test,0.05492819380799163,0.4026709,0.75850004,13.281038725748658
10000,112,0,spOcc,train,0.03188055497673444,0.47462707870529713,0.634,61.79273262480274
10000,112,0,spOcc,test,0.03188055497673444,0.4792514375760516,0.6295,61.79273262480274
10000,112,0,Unmarked,train,0.05141771064728793,0.4747451651450948,0.63325,4.7751673348248005
10000,112,0,Unmarked,test,0.05141771064728793,0.4794905635410238,0.6245,4.7751673348248005
10000,112,0,NumPyro,train,0.031266085433014845,0.47462767,0.633875,19.14416156290099
10000,112,0,NumPyro,test,0.031266085433014845,0.4792357,0.63000005,19.14416156290099
10000,112,1,spOcc,train,0.045986440717626885,0.4551352424051352,0.66975,64.101829003077
10000,112,1,spOcc,test,0.045986440717626885,0.4605212907371751,0.65,64.101829003077
10000,112,1,Unmarked,train,0.04907914756638403,0.45514094932966787,0.669875,4.410199410747737
10000,112,1,Unmarked,test,0.04907914756638403,0.46055569379385763,0.65,4.410199410747737
10000,112,1,NumPyro,train,0.047550642182721474,0.45513782,0.669875,17.097136504016817
10000,112,1,NumPyro,test,0.047550642182721474,0.46053982,0.65000004,17.097136504016817
10000,112,2,spOcc,train,0.04851643256983046,0.47231822298790715,0.63325,62.21442572213709
10000,112,2,spOcc,test,0.04851643256983046,0.47661545789923804,0.625,62.21442572213709
10000,112,2,Unmarked,train,0.049537014099945056,0.4723194417692782,0.634,3.8709228821098804
10000,112,2,Unmarked,test,0.049537014099945056,0.47662630478942486,0.626,3.8709228821098804
10000,112,2,NumPyro,train,0.04762830759688607,0.47231555,0.634,19.21464489074424
10000,112,2,NumPyro,test,0.04762830759688607,0.47661492,0.625,19.21464489074424
10000,112,3,spOcc,train,0.05816580284682691,0.32418618203610927,0.848375,71.26596251921728
10000,112,3,spOcc,test,0.05816580284682691,0.3234208276556748,0.8465,71.26596251921728
10000,112,3,Unmarked,train,0.3549892508001154,0.332567601662352,0.84425,4.495786237064749
10000,112,3,Unmarked,test,0.3549892508001154,0.33319628017575814,0.835,4.495786237064749
10000,112,3,NumPyro,train,0.0520594342297016,0.32419005,0.8485,17.55567606491968
10000,112,3,NumPyro,test,0.0520594342297016,0.32342082,0.84650004,17.55567606491968
10000,112,4,spOcc,train,0.04132531840510014,0.4027225863813841,0.76375,48.381416867952794
10000,112,4,spOcc,test,0.04132531840510014,0.4108664105362053,0.759,48.381416867952794
10000,112,4,Unmarked,train,0.05694467992713337,0.40279940820111926,0.76325,4.620363458059728
10000,112,4,Unmarked,test,0.05694467992713337,0.41077146504983636,0.76,4.620363458059728
10000,112,4,NumPyro,train,0.0415747557243938,0.4027243,0.763875,16.868759993929416
10000,112,4,NumPyro,test,0.0415747557243938,0.41086733,0.75900006,16.868759993929416
10000,112,5,spOcc,train,0.02679633662107897,0.41073710973943894,0.7495,46.32386866630986
10000,112,5,spOcc,test,0.02679633662107897,0.405957798276154,0.7635,46.32386866630986
10000,112,5,Unmarked,train,0.026203329851981164,0.41073707742737336,0.74925,4.226357589941472
10000,112,5,Unmarked,test,0.026203329851981164,0.40596145961612934,0.7635,4.226357589941472
10000,112,5,NumPyro,train,0.025125970479226822,0.41073638,0.74912506,16.955339807085693
10000,112,5,NumPyro,test,0.025125970479226822,0.40597364,0.76350003,16.955339807085693
10000,112,6,spOcc,train,0.09821082160881643,0.3310426898580065,0.845625,64.90150902187452
10000,112,6,spOcc,test,0.09821082160881643,0.3294426393882864,0.853,64.90150902187452
10000,112,6,Unmarked,train,0.10077920120095052,0.3313762588089832,0.845625,4.670002742204815
10000,112,6,Unmarked,test,0.10077920120095052,0.3295618827742141,0.8525,4.670002742204815
10000,112,6,NumPyro,train,0.10096040980335938,0.33104298,0.84550005,17.4399710460566
10000,112,6,NumPyro,test,0.10096040980335938,0.32944906,0.8525,17.4399710460566
10000,112,7,spOcc,train,0.016379818264126052,0.49077520339348824,0.579625,58.000814700033516
10000,112,7,spOcc,test,0.016379818264126052,0.49390065134645,0.566,58.000814700033516
10000,112,7,Unmarked,train,0.022777289214397634,0.4907963549009483,0.575875,4.347361320629716
10000,112,7,Unmarked,test,0.022777289214397634,0.49388705938079736,0.56,4.347361320629716
10000,112,7,NumPyro,train,0.016410795664048,0.490775,0.5795,17.201013775076717
10000,112,7,NumPyro,test,0.016410795664048,0.4938948,0.56600004,17.201013775076717
10000,112,8,spOcc,train,0.016943231455946565,0.3992605553566128,0.766875,71.63956199400127
10000,112,8,spOcc,test,0.016943231455946565,0.4057702631595593,0.755,71.63956199400127
10000,112,8,Unmarked,train,0.4847718718201381,0.42604370688832843,0.723375,4.4749276102520525
10000,112,8,Unmarked,test,0.4847718718201381,0.428870670681831,0.728,4.4749276102520525
10000,112,8,NumPyro,train,0.018286256671935484,0.39926198,0.767,17.180829248391092
10000,112,8,NumPyro,test,0.018286256671935484,0.40577364,0.7555,17.180829248391092
10000,112,9,spOcc,train,0.051297293881097016,0.39963862621976876,0.766625,46.16471975017339
10000,112,9,spOcc,test,0.051297293881097016,0.40265206696576183,0.758,46.16471975017339
10000,112,9,Unmarked,train,0.052912088145980765,0.3996418241930154,0.76625,4.615574111696333
10000,112,9,Unmarked,test,0.052912088145980765,0.4026773454018541,0.758,4.615574111696333
10000,112,9,NumPyro,train,0.05189300588785613,0.3996395,0.76637506,17.122632649261504
10000,112,9,NumPyro,test,0.05189300588785613,0.40265846,0.758,17.122632649261504
10000,365,0,spOcc,train,0.028876856729768835,0.47462793777984463,0.633875,183.2233386626467
10000,365,0,spOcc,test,0.028876856729768835,0.47923234847885643,0.63,183.2233386626467
10000,365,0,Unmarked,train,0.037637531796300146,0.4746331374259369,0.633375,13.70894922176376
10000,365,0,Unmarked,test,0.037637531796300146,0.4794014428290564,0.628,13.70894922176376
10000,365,0,NumPyro,train,0.029236777596667873,0.47462755,0.634,33.09817763697356
10000,365,0,NumPyro,test,0.029236777596667873,0.4792433,0.63000005,33.09817763697356
10000,365,1,spOcc,train,0.044677303333596825,0.4551350220043781,0.668875,188.9126470242627
10000,365,1,spOcc,test,0.044677303333596825,0.4605236278944924,0.6505,188.9126470242627
10000,365,1,Unmarked,train,0.2014573788035925,0.4619579456795595,0.6575,13.360589446965605
10000,365,1,Unmarked,test,0.2014573788035925,0.4657398819118982,0.651,13.360589446965605
10000,365,1,NumPyro,train,0.044169692723707674,0.45513427,0.669125,32.25875172810629
10000,365,1,NumPyro,test,0.044169692723707674,0.4605182,0.651,32.25875172810629
10000,365,2,spOcc,train,0.029551477659007338,0.47229954689113185,0.634125,186.30929103400558
10000,365,2,spOcc,test,0.029551477659007338,0.47652290067776243,0.6265,186.30929103400558
10000,365,2,Unmarked,train,0.2538289644573486,0.47921519458255357,0.624,13.309953960590065
10000,365,2,Unmarked,test,0.2538289644573486,0.48337928857394047,0.6205,13.309953960590065
10000,365,2,NumPyro,train,0.029330211322527656,0.47229868,0.63350004,31.958968843799084
10000,365,2,NumPyro,test,0.029330211322527656,0.47652662,0.6265,31.958968843799084
10000,365,3,spOcc,train,0.047859626029382714,0.3241967472238021,0.847625,217.09864136809483
10000,365,3,spOcc,test,0.047859626029382714,0.3234184956306687,0.8465,217.09864136809483
10000,365,3,Unmarked,train,0.25689033819600204,0.32838047469315146,0.846625,13.629991604015231
10000,365,3,Unmarked,test,0.25689033819600204,0.3284368472277167,0.843,13.629991604015231
10000,365,3,NumPyro,train,0.04859463173720458,0.32419363,0.8485,31.488524733111262
10000,365,3,NumPyro,test,0.04859463173720458,0.32341698,0.84650004,31.488524733111262
10000,365,4,spOcc,train,0.042381315566729034,0.40272649830133456,0.76375,142.94448226084933
10000,365,4,spOcc,test,0.042381315566729034,0.41085943930888064,0.759,142.94448226084933
10000,365,4,Unmarked,train,0.03965388281795196,0.40272367000017206,0.76375,13.460993085987866
10000,365,4,Unmarked,test,0.03965388281795196,0.41088485828167987,0.7585,13.460993085987866
10000,365,4,NumPyro,train,0.04080003948023416,0.4027234,0.76350003,30.472320400178432
10000,365,4,NumPyro,test,0.04080003948023416,0.41086662,0.75900006,30.472320400178432
10000,365,5,spOcc,train,0.023217487034689423,0.41073707839343776,0.749125,134.88455001683906
10000,365,5,spOcc,test,0.023217487034689423,0.4059620505708563,0.7645,134.88455001683906
10000,365,5,Unmarked,train,0.15939675181771662,0.41305636352437636,0.747125,13.288959096185863
10000,365,5,Unmarked,test,0.15939675181771662,0.40776616702730883,0.759,13.288959096185863
10000,365,5,NumPyro,train,0.022216811006996292,0.4107364,0.74912506,31.296325551345944
10000,365,5,NumPyro,test,0.022216811006996292,0.4059776,0.76350003,31.296325551345944
10000,365,6,spOcc,train,0.10016161901842467,0.3310419969250899,0.8455,196.75239560799673
10000,365,6,spOcc,test,0.10016161901842467,0.3294524940019231,0.853,196.75239560799673
10000,365,6,Unmarked,train,0.09413080237628949,0.331040044845687,0.845625,11.269350338261575
10000,365,6,Unmarked,test,0.09413080237628949,0.3294382260190947,0.853,11.269350338261575
10000,365,6,NumPyro,train,0.10035928977659213,0.33104283,0.84550005,31.320620724000037
10000,365,6,NumPyro,test,0.10035928977659213,0.3294521,0.8525,31.320620724000037
10000,365,7,spOcc,train,0.01804037809979895,0.49077524765847164,0.579375,168.73247735016048
10000,365,7,spOcc,test,0.01804037809979895,0.4939041189616624,0.5645,168.73247735016048
10000,365,7,Unmarked,train,0.2404021871022645,0.5006571670431953,0.5505,13.313014309387654
10000,365,7,Unmarked,test,0.2404021871022645,0.502859219665954,0.5525,13.313014309387654
10000,365,7,NumPyro,train,0.018333764036414485,0.49077493,0.57900006,30.454369931016117
10000,365,7,NumPyro,test,0.018333764036414485,0.49389845,0.56450003,30.454369931016117
10000,365,8,spOcc,train,0.036312841948464694,0.4865181242443546,0.6025,146.1178275309503
10000,365,8,spOcc,test,0.036312841948464694,0.48258225902939306,0.6245,146.1178275309503
10000,365,8,Unmarked,train,0.1082595547762042,0.48751432149301027,0.601625,13.384663758799434
10000,365,8,Unmarked,test,0.1082595547762042,0.48360081765792695,0.6165,13.384663758799434
10000,365,8,NumPyro,train,0.03661621635128443,0.48651817,0.60237503,32.08171571372077
10000,365,8,NumPyro,test,0.03661621635128443,0.48258013,0.624,32.08171571372077
10000,365,9,spOcc,train,0.054687409039163234,0.3996411606510612,0.76625,137.10798262804747
10000,365,9,spOcc,test,0.054687409039163234,0.40267672725360804,0.758,137.10798262804747
10000,365,9,Unmarked,train,0.10815182135797165,0.39983698521009964,0.764375,13.283428681083024
10000,365,9,Unmarked,test,0.10815182135797165,0.4029995277195726,0.757,13.283428681083024
10000,365,9,NumPyro,train,0.053740577935995085,0.39964166,0.76637506,31.16716118855402
10000,365,9,NumPyro,test,0.053740577935995085,0.4026712,0.758,31.16716118855402
